0.000000 85.714286 17.391304 23.510004 23.157872 50.462480
0.025000 85.714286 17.391304 23.510914 23.157872 50.198657
0.050000 85.714286 17.391304 23.511793 23.157872 49.936134
0.075000 85.714286 17.391304 23.512639 23.157872 49.674910
0.100000 85.714286 17.391304 23.513454 23.157872 49.414982
0.125000 85.714286 17.391304 23.514238 23.157872 49.156346
0.150000 85.714286 17.391304 23.514991 23.157872 48.899000
0.175000 85.714286 17.391304 23.515715 23.157872 48.642941
0.200000 85.714286 17.391304 23.516409 23.157872 48.388167
0.225000 85.714286 17.391304 23.517075 23.157872 48.134673
0.250000 85.714286 17.391304 23.517712 23.157872 47.882459
0.275000 85.714286 17.391304 23.518322 23.157872 47.631520
0.300000 85.714286 17.391304 23.518905 23.157872 47.381853
0.325000 85.714286 17.391304 23.519461 23.157872 47.133457
0.350000 85.714286 17.391304 23.519991 23.157872 46.886328
0.375000 85.714286 17.391304 23.520496 23.157872 46.640463
0.400000 85.714286 17.391304 23.520976 23.157872 46.395860
0.425000 85.714286 17.391304 23.521432 23.157872 46.152515
0.450000 85.714286 17.391304 23.521863 23.157872 45.910427
0.475000 85.714286 17.391304 23.522272 23.157872 45.669591
0.500000 85.714286 17.391304 23.522658 23.157872 45.430005
0.525000 85.714286 17.391304 23.523021 23.157872 45.191666
0.550000 85.714286 17.391304 23.523363 23.157872 44.954572
0.575000 85.714286 17.391304 23.523684 23.157872 44.718719
0.600000 85.714286 17.391304 23.523984 23.157872 44.484105
0.625000 85.714286 17.391304 23.524264 23.157872 44.250727
0.650000 85.714286 17.391304 23.524525 23.157872 44.018582
0.675000 85.714286 17.391304 23.524767 23.157872 43.787668
0.700000 85.714286 17.391304 23.524990 23.157872 43.557980
0.725000 85.714286 17.391304 23.525196 23.157872 43.329517
0.750000 85.714286 17.391304 23.525385 23.157872 43.102276
0.775000 85.714286 17.391304 23.525556 23.157872 42.876254
0.800000 85.714286 17.391304 23.525712 23.157872 42.651447
0.825000 85.714286 17.391304 23.525852 23.157872 42.427854
0.850000 85.714286 17.391304 23.525977 23.157872 42.205471
0.875000 85.714286 17.391304 23.526087 23.157872 41.984296
0.900000 85.714286 17.391304 23.526183 23.157872 41.764325
0.925000 85.714286 17.391304 23.526266 23.157872 41.545556
0.950000 85.714286 17.391304 23.526336 23.157872 41.327985
0.975000 85.714286 17.391304 23.526393 23.157872 41.111611
1.000000 85.714286 17.391304 23.526439 23.157872 40.896430
1.025000 85.714286 17.391304 23.526474 23.157872 40.682440
1.050000 85.714286 17.391304 23.526497 23.157872 40.469637
1.075000 85.714286 17.391304 23.526511 23.157872 40.258019
1.100000 85.714286 17.391304 23.526515 23.157872 40.047583
1.125000 85.714286 17.391304 23.526510 23.157872 39.838325
1.150000 85.714286 17.391304 23.526496 23.157872 39.630244
1.175000 85.966460 17.391304 23.526474 23.157872 39.423337
1.200000 86.169554 17.391304 23.526445 23.157872 39.217599
1.225000 86.324773 17.391304 23.526409 23.157872 39.013030
1.250000 86.433510 17.391304 23.526366 23.157872 38.809625
