0.000000 82.953423 14.634146 30.298910 10.463748 52.929078
0.025000 82.953423 14.634146 30.287502 10.463748 52.515343
0.050000 82.953423 14.634146 30.276534 10.463748 52.103143
0.075000 82.953423 14.634146 30.265999 10.463748 51.692476
0.100000 82.953423 14.634146 30.255888 10.463748 51.283339
0.125000 82.953423 14.634146 30.246194 10.463748 50.875730
0.150000 82.953423 14.634146 30.236909 10.463748 50.469646
0.175000 82.953423 14.634146 30.228024 10.463748 50.065085
0.200000 82.953423 14.634146 30.219533 10.463748 49.662044
0.225000 82.953423 14.634146 30.211426 10.463748 49.260520
0.250000 82.953423 14.634146 30.203697 10.463748 48.860512
0.275000 82.953423 14.634146 30.196337 10.463748 48.462015
0.300000 82.953423 14.634146 30.189338 10.463748 48.065028
0.325000 82.953423 14.634146 30.182692 10.463748 47.669548
0.350000 82.953423 14.634146 30.176392 10.463748 47.275572
0.375000 82.953423 14.634146 30.170430 10.463748 46.883099
0.400000 82.953423 14.634146 30.164797 10.463748 46.492125
0.425000 82.953423 14.634146 30.159486 10.463748 46.102647
0.450000 82.953423 14.634146 30.154489 10.463748 45.714663
0.475000 82.953423 14.634146 30.149797 10.463748 45.328171
0.500000 82.953423 14.634146 30.145404 10.463748 44.943168
0.525000 82.953423 14.634146 30.141300 10.463748 44.559651
0.550000 82.953423 14.634146 30.137479 10.463748 44.177618
0.575000 82.953423 14.634146 30.133932 10.463748 43.797067
0.600000 82.953423 14.634146 30.130652 10.463748 43.417993
0.625000 82.953423 14.634146 30.127630 10.463748 43.040396
0.650000 82.953423 14.634146 30.124858 10.463748 42.664272
0.675000 82.953423 14.634146 30.122329 10.463748 42.289619
0.700000 82.953423 14.634146 30.120035 10.463748 41.916434
0.725000 82.953423 14.634146 30.117967 10.463748 41.544715
0.750000 82.953423 14.634146 30.116119 10.463748 41.174458
0.775000 82.953423 14.634146 30.114481 10.463748 40.805662
0.800000 82.953423 14.634146 30.113046 10.463748 40.438324
0.825000 82.953423 14.634146 30.111807 10.463748 40.072442
0.850000 82.953423 14.634146 30.110755 10.463748 39.708011
0.875000 82.953423 14.634146 30.109882 10.463748 39.345031
0.900000 82.953423 14.634146 30.109180 10.463748 38.983499
0.925000 82.953423 14.634146 30.108642 10.463748 38.623411
0.950000 82.953423 14.634146 30.108260 10.463748 38.264766
0.975000 82.953423 14.634146 30.108025 10.463748 37.907560
1.000000 82.953423 14.634146 30.107930 10.463748 37.551792
1.025000 82.953423 14.634146 30.107967 10.463748 37.197458
1.050000 82.953423 14.634146 30.108128 10.463748 36.844556
1.075000 82.953423 14.634146 30.108405 10.463748 36.493083
1.100000 83.325181 14.634146 30.108790 10.463748 36.143037
1.125000 83.673186 14.634146 30.109275 10.463748 35.794415
